"","ETBL_ID","ETBL_NOM_FR","ADR_CIVIQUE","ADR_MUNICIPALITE","ADR_CODE_POSTAL","ADR_LATITUDE","ADR_LONGITUDE"
"7950",391861398,"MANOIR LAKESHORE MANOR","590, chemin du Bord-du-Lac-Lakeshore","Dorval","H9S2B3",45.440156,-73.734239
"7951",391861419,"GÎTE AU BONHEUR CHAMPÊTRE","7100, chemin Monty","Valcourt","J0E2L0",45.48155,-72.353553
"7952",391861439,"TREMBLANT LES EAUX 227-2","2-227, chemin des Quatre-Sommets","Mont-Tremblant","J8E1C6",46.203725,-74.586662
"7953",391964098,"TREMBLANT-LES-EAUX 233-6","6-233, chemin des Quatre-Sommets","Mont-Tremblant","J8E1C6",46.203404,-74.58616
"7954",391964159,"ET VOUS HOSPITALITÉ DUROCHER 103 ET 104","","Montréal","",45.501689,-73.567256
"7955",391964169,"LA PERLE DU MALIN","107, route François-Arsenault","Saint-Elzéar","G0C2W0",48.111016,-65.468678
"7956",391964189,"LE STUDIO","107, chemin Bresee","Sutton","J0E2K0",45.136449,-72.620184
"7957",391964199,"CHALET LE TRÉMOLO","301-385, chemin Séguin","Coaticook","J1A2S4",45.026097,-71.915887
"7958",391964210,"L'ARCHE DU CERF","1538, chemin à Noé","Saint-Alexis-des-Monts","J0K1V0",46.499862,-73.200897
"7959",391964240,"LA BLUE CASA","44, rue Principale Ouest","Berthier-sur-Mer","G0R1E0",46.921628,-70.743928
"7960",391964250,"MAISON DE LA VALLÉE","52, avenue McDonald","Gaspé","G4X2Y5",48.759711,-64.400635
"7961",391964260,"RÉSIDENCE DE TOURISME NATURE'S HAVEN","277, rue Saint-Louis","Sainte-Brigitte-de-Laval","G0A3K0",47.073062,-71.183403
"7962",391964270,"LE CHALET DE LA RIVIÈRE","2158, rue de la Passerelle","Saint-Raymond","G3L1A1",47.072679,-71.894483
"7963",391964290,"BEAU LAC","1511, 2e avenue du Domaine-de-la-Pointe-aux-Ormes","Saint-Gabriel-de-Brandon","J0K2N0",46.31827,-73.358321
"7964",391964321,"HABITATIONS BROUSSEAU","85A, rue Saint-François-Xavier Est","Grande-Vallée","G0E1K0",49.227181,-65.101231
"7965",392003682,"AUBERGE LE 112 - GITE","112, rue Principale","Saint-André","G0L2H0",47.673251,-69.730282
"7966",392003692,"SUR LA GRANDE RUE","271, rue Notre-Dame","Saint-Alexis-des-Monts","J0K1V0",46.457906,-73.145458
"7967",392003703,"O’BERGE B-301","","Magog","",45.266486,-72.147989
"7968",392003713,"LES SOMMETS CHARLEVOIX - 6 CHEMIN DE LA BLEUETIÈRE","6, chemin de la Bleuetière","Petite-Rivière-Saint-François","G0A2L0",47.354101,-70.551872
"7969",392003743,"CHALET PETIT LOUP","2147, rue de la Passerelle","Saint-Raymond","G2L4Z3",46.899531,-71.814866
"7970",392003753,"AUX QUATRE RACINES","4, rue Racine","Baie-Saint-Paul","G3Z2P8",47.442763,-70.507274
"7971",392003763,"MIRADORDUFJORD.COM","372, rue Saint-Jean-Baptiste","L'Anse-Saint-Jean","G0V1J0",48.239607,-70.196108
"7972",392003784,"LE CHALET JAUNE","125, chemin George-Bonnallie","Eastman","J0E1P0",45.308754,-72.305461
"7973",392003794,"CAMPING MONT EXPÉRIENCE HEREFORD","577, chemin de Coaticook","East Hereford","J0B1S0",45.105441,-71.565025
"7974",392102507,"IMMOBILIER HAL INC.","6-201, chemin des Quatre-Sommets","Mont-Tremblant","J8E1C6",46.203727,-74.586686
"7975",392102517,"IMMOBILIER HAL INC.","3-205, chemin des Quatre-Sommets","Mont-Tremblant","J8E1C6",46.203754,-74.586646
"7976",392102527,"AU CALME DE LIBBY","612, 1er rang","Saint-Étienne-de-Bolton","J0E2E0",45.273402,-72.35933
"7977",392102537,"À LA BONNE BRISE","140, rue du Quai","La Malbaie","G5A2Y1",47.62272,-70.14263
"7978",392102557,"LES ÉCURIES DU CHEVAL DE PROUE","57, chemin Germain","Saint-Michel-des-Saints","J0K3B0",46.699269,-73.761038
"7979",392102567,"CONDO LE BEAU-PRÉ UNITÉ 103B","103B-10, boulevard Bélanger","Beaupré","G0A1E0",47.058946,-70.90606
"7980",392102577,"DOMAINE DE LA SAINTE-PAIX","C-9, chemin du Moulin","Saint-Antonin","G0L2J0",47.74942,-69.525145
"7981",392102587,"LE SAMYÈVE","420, chemin des Quatre-Saisons","Saint-Côme","J0K2B0",46.263519,-73.843501
"7982",392102597,"MAISON TRÉPANIER","97, Vieux Chemin","Cap-Santé","G0A1L0",46.672899,-71.794734
"7983",392102607,"RÉSIDENCE TOURISTIQUE L'ANSE DE TABATIÈRE","8, chemin du Cran","L'Anse-Saint-Jean","G0V1J0",48.247571,-70.204524
"7984",392102617,"LAS PALMAS","60, chemin du Lac-Vert","Saint-Jean-de-Matha","J0K2S0",46.255773,-73.536783
"7985",392102628,"CLAUDINE ET DENIS CHARBONNEAU","4-116, chemin des Quatre-Sommets","Mont-Tremblant","J8E1C6",46.203404,-74.58616
"7986",392102648,"LE REPÈRE DE LA FRONTIÈRE","327, rang Saint-André","Saint-Bernard-de-Lacolle","J0J1V0",45.011071,-73.441344
"7987",392102668,"CHALETS CHAMPÊTRES DU LAC JOSEPH","1622, ch. des Chalets","Saint-Pierre-Baptiste","G0P1K0",46.209709,-71.546475
"7988",392102688,"CHALET","1064, chemin du Pont-Blanc","Beaulac-Garthby","G0Y1B0",45.852628,-71.360414
"7989",392144008,"CHEZ LINA AUCOIN","250, chemin Lapierre","Les Îles-de-la-Madeleine","G4T2C8",47.400548,-61.923921
"7990",392144018,"LE VACANCIER","19, rue Jubinville","Laval","H7G3C8",45.56388,-73.679562
"7991",392144049,"LA CACHETTE CÉLESTE #31","2177, croissant Galarneau","Sainte-Lucie-des-Laurentides","J0T2J0",46.122794,-74.198331
"7992",392144059,"CHALET CHIC CONDO","002-1364, chemin du Tour-du-Lac","Nominingue","J0W1R0",46.400578,-74.983263
"7993",392144069,"LE MARIMAR SUR LE ROCHER","381, route 132 Ouest","Percé","G0C2L0",48.503026,-64.225595
"7994",392225658,"HÔTEL MARIE ROLLET","81, rue Ste-Anne","Québec","G1R3X4",46.813092,-71.208949
"7995",392239218,"LA CLÉ DES CHAMPS","501, chemin Chamberlain","Dixville","J0B1P0",45.071635,-71.753356
"7996",392239239,"PANACHE","187, chemin du Cap-aux-Rets","Baie-Saint-Paul","G3Z1C1",47.440175,-70.483287
"7997",392239259,"LE 559 BRUCE HAVRE DE PAIX","559, rue Bruce","Dunham","J0E1M0",45.119302,-72.826808
"7998",392239279,"CHALET DU CAPITAINE 216 DE LA MER","216, route de la Mer","Sainte-Flavie","G0J2L0",48.593975,-68.267951
"7999",392239289,"MAISON RIENDEAU","405, rue Principale","East Hereford","J0B1S0",45.075516,-71.503061
"8000",392239301,"AIGLE NOIR - AU CHALET EN BOIS ROND","104, chemin de l'Île","Sainte-Christine-d'Auvergne","G0A1A0",46.846596,-71.941878
"8001",392239311,"GÎTE DES ÉRABLES","1160, chemin des Érablières","Saint-Mathieu-du-Parc","G0X1N0",46.584295,-72.883823
"8002",392239331,"CHALET L'APOGÉE","","Mont-Tremblant","",46.118462,-74.596185
"8003",392239341,"9331 - 9887 QUÉBEC INC","303-21, rue Sherbrooke Est","Montréal","H2X3V8",45.512845,-73.569561
"8004",392239351,"AU HAVRE DES BOIS","","Compton","",45.242345,-71.826976
"8005",392239361,"CHALETS HOWARD","10, chemin Howard","Lac-Brome","J2K3G8",45.258133,-72.628193
"8006",392239371,"ALFRED LE VOISIN D'OSCAR","306, rang Saint-Joseph","Sacré-Coeur","G0T1Y0",48.222873,-69.871245
"8007",392239381,"REFUGE DE L'ÉBRANCHÉ!","313, rang du Nord","Saint-Bruno-de-Kamouraska","G0L2M0",47.457405,-69.771656
"8008",392243743,"MOTEL IMPÉRIAL","208, rte 132 O.","Percé","G0C2L0",48.519445,-64.216244
"8009",392280873,"MOTEL ET CHALETS GLENN","234, route 132 Ouest","Percé","G0C2L0",48.518053,-64.217611
"8010",392280894,"LA MAISON ROSE","303, route 132 Est","Percé","G0C2L0",48.556021,-64.29346
"8011",392280904,"LA DÉTENTE","7802, chemin de l'Île","Notre-Dame-des-Sept-Douleurs","G0L1K0",48.010368,-69.454182
"8012",392280914,"LE LOFT DE LA DEMOISELLE","307, chemin d'en Haut","Les Îles-de-la-Madeleine","G4T9A7",47.237175,-61.850361
"8013",392280924,"LE SAINT-JOSEPH","737, chemin de Piopolis","Val-Racine","G0Y1E1",45.484452,-71.061936
"8014",392280934,"LA MAISON D'ÉPOQUE","142, avenue De Gaspé Ouest","Saint-Jean-Port-Joli","G0R3G0",47.20075,-70.274146
"8015",392280945,"LE MAJOR","M-50, rang Sainte-Catherine","Saint-Sylvestre","G0S3C0",46.344528,-71.185519
"8016",392280965,"CHALET ST-BERNARD","35, rue du Soleil-Couchant","La Malbaie","G5A0E5",47.772932,-70.105435
"8017",392280975,"CHALET LES BOULEAUX","50, rue de la Remontée","La Malbaie","G5A0E5",47.772142,-70.106101
"8018",392374389,"AUX RIVES DU BONHEUR","90, route 243","Saint-Félix-de-Kingsey","J0B2T0",45.794329,-72.190388
"8019",392374399,"AU 45 DES NOBLES","45, rue des Nobles","Québec","G2A2P6",46.852255,-71.361825
"8020",392374409,"LE CANYON","125, chemin du Lac-Pauvre","Saint-Damien","J0K2E0",46.366321,-73.580881
"8021",392374429,"HAVRE ST-PAUL","231, avenue Saint-Paul","Saint-Élie-de-Caxton","G0X2N0",46.490216,-72.962055
"8022",392374439,"SAMQWAN","275, chemin du Lac","Saint-Juste-du-Lac","G0L3R0",47.616324,-68.764783
"8023",392374449,"ÉVASION MARITIME","125, chemin des Chalets","Les Îles-de-la-Madeleine","G4T3L8",47.349752,-61.913682
"8024",392374469,"CHALET","1726, route 321 Nord","Duhamel","J0V1G0",46.022236,-75.070813
"8025",392374489,"GÎTE LUMIÈRE SUR LE GOLFE","1325, boulevard de Cap-des-Rosiers","Gaspé","G4X6G7",48.856629,-64.203064
"8026",392374500,"LE CENTRE TATHAGATA","1213, rue du Monument","Gaspé","G4X6T5",48.880195,-64.524267
"8027",392374510,"LE CHALET CHEZ TI-BI SUR LE LAC","1302, route 155 Nord","La Bostonnais","G9X0A7",47.539617,-72.673729
"8028",392374530,"CHALET BELLE PLAGE SUR LE FLEUVE","7, côte du Quai","Deschaillons-sur-Saint-Laurent","G0S1G0",46.559415,-72.103268
"8029",392415012,"GÎTE MISCOUTINE","62, 2e Rang","La Malbaie","G5A2B2",47.66398,-70.329031
"8030",392415032,"BORÉALIS 261 - TREMBLANT SUNSTAR","261, allée Boréalis","Mont-Tremblant","J8E0A4",46.180777,-74.603662
"8031",392415043,"MAISON SOUS LES ARBRES","70, chemin de la Martine","Petite-Rivière-Saint-François","G0A2L0",47.355144,-70.556922
"8032",392415053,"LES LOFTS MONT-ROYAL / MONT-ROYAL'S LOFTS","206-4584, rue Saint-Denis","Montréal","H2J2L3",45.524429,-73.584283
"8033",392415063,"CHALET HUNTER","745, chemin Hunter","Barnston-Ouest","J0B1C0",45.106189,-71.960254
"8034",392415103,"CHEZ JEAN-GUY","1039B, chemin du Grand-Ruisseau","Les Îles-de-la-Madeleine","G4T2M1",47.398382,-61.896105
"8035",392415133,"GÎTE DU MOULIN BAUDE","381, rue des Pionniers","Tadoussac","G0T2A0",48.141804,-69.695776
"8036",392415154,"ALTAÏR","145, rue Marie-Rose","La Malbaie","G5A0E2",47.6801,-70.080075
"8037",392507284,"MAISON DE LA BELLE-ANSE","99, chemin de la Belle-Anse","Les Îles-de-la-Madeleine","G4T2E9",47.397475,-61.935394
"8038",392507296,"LA MAISON DE THELMA","435, chemin du Cap-Rouge","Les Îles-de-la-Madeleine","G4T5C8",47.4118,-61.799955
"8039",392507306,"AU CHERRIER / AT CHERRIER’S","4-3656, rue Saint-Denis","Montréal","H2X3L7",45.518193,-73.570542
"8040",392507316,"LE ST-LAURENT A ET B","A-4411, boulevard Saint-Laurent","Montréal","H2W1Y7",45.519558,-73.585058
"8041",392507336,"MAISON SUR LE BORD DE L'EAU","319, rue Notre-Dame","Saint-François-du-Lac","J0G1M0",46.068973,-72.831983
"8042",392507356,"BIENVENUE AU 4575","4575, rue Saint-Hubert","Montréal","H2J2X4",45.526763,-73.582699
"8043",392507366,"L'ANSE AU SABLE","5153, chemin Royal","Saint-Jean-de-l'Île-d'Orléans","G0A3W0",46.906911,-70.921339
"8044",392507377,"Ô LOFT ZEN","27, rue Carrier","Lévis","G6V5N5",46.808875,-71.181463
"8045",392507387,"CHALET QUATRE SAISONS","522, avenue Missisquoi","Venise-en-Québec","J0J2K0",45.068492,-73.130306
"8046",392507397,"LOCATION À LA BONAVENTURE","2410, chemin des Patriotes","Richelieu","J3L6M8",45.410675,-73.243083
"8047",392507407,"M-300","300-420, rue de La Cité","Québec","G1K6C1",46.81383,-71.225346
"8048",392546893,"EPL IMMOBILIER","202-3690, rue Saint-Denis","Montréal","H2X3L7",45.518255,-73.571015
"8049",392546903,"CHALET SPA NATURE","724, rue des Érables","Mont-Carmel","G0L1W0",47.234074,-69.577749
"8050",392546954,"CHALET MALLARD","70, chemin du Lac-Pauvre","Saint-Damien","J0K2E0",46.354835,-73.597185
"8051",392546964,"CHALET DU VALI","155, rue de Méribel","Saint-David-de-Falardeau","G0V1C0",48.659375,-70.890379
"8052",392546974,"LE PLATEAU","20-3420, rue Hogan","Montréal","H2K2T8",45.538606,-73.560647
"8053",392546984,"LES HÉBERGEMENTS LE BLEUET NOIR","255, rue De Quen","Saint-Gédéon","G0W2P0",48.493234,-71.776794
"8054",392547004,"LES TOITS DU MONDE","1777, chemin des Faucons","Nominingue","J0W1R0",46.375993,-74.990314
"8055",392637993,"LE CHALET DE LA DÉTENTE","3242, montée d'Argenteuil","Saint-Adolphe-d'Howard","J0T2B0",45.940665,-74.40001
"8056",392638003,"CHALET DU MANOIR","175, chemin du Manoir","La Pêche","J0X1A0",45.730726,-76.021994
"8057",392638023,"LA CACHE DU DOMAINE","755, 9e Rue Sud","Thetford Mines","G6G0G1",46.100107,-71.27494
"8058",392638033,"QUÉBEC STUDIO 403","403-420, rue de La Cité","Québec","G1K6C1",46.81383,-71.225346
"8059",392638043,"LE PRESTIGE DU LAC","440, avenue Jean-Joseph Ouest","Saint-Raymond","G3L2V5",46.940313,-71.772159
"8060",392638053,"LA MAISON BLANCHE SOUS LES ÉTOILES","80, route Verchères","Chartierville","J0B1K0",45.295929,-71.219312
"8061",392638073,"LES PIEDS DANS L'EAU","4, chemin Larochelle","Saint-Claude","J1S2L5",45.600606,-71.9146
"8062",392638083,"CHALET AU BOIS DE MER","484, route de la Mer","Sainte-Flavie","G0J2L0",48.610058,-68.231752
"8063",392675126,"CHALET DE L'ENTENTE","180, chemin de l'Entente","Saint-Michel-des-Saints","J0K3B0",46.758742,-73.858377
"8064",392675136,"LE PETIT CHALET","74, chemin de la Baie-de-Plaisance","Les Îles-de-la-Madeleine","G4T9A1",47.244371,-61.887635
"8065",392675146,"LOFT DES CHUTES","4840, boulevard Sainte-Anne","Québec","G1C4R6",46.878113,-71.154376
"8066",392675156,"AU RUISSEAU BLEU","44, rue Principale","Saint-Aimé-des-Lacs","G0T1S0",47.679234,-70.288649
"8067",392675166,"CHALETS DU LAC SQUATEC","200, rang du Lac","Lejeune","G0L1S0",47.730409,-68.601313
"8068",392764565,"LES BELLES DE LA BUTTE RONDE","93, chemin des Échoueries","Les Îles-de-la-Madeleine","G4T5J7",47.392473,-61.776313
"8069",392764575,"DOMAINE DU BOIS ROND","100, route 385","Forestville","G0T1E0",48.759068,-69.085839
"8070",392764585,"LES LOFT F2","401-420, rue de La Cité","Québec","G1K3A6",46.81383,-71.225346
"8071",392764595,"ELYSIUM @ SUITES-SUR-LAC","2212, chemin du Lac-Supérieur","Lac-Supérieur","J0T1P0",46.256887,-74.501422
"8072",392764606,"ALTITUDE 170-11 - TREMBLANT LIVING","11-170, chemin au Pied-de-la-Montagne","Mont-Tremblant","J8E3M2",46.211793,-74.583368
"8073",392764616,"LE PETIT CAP","A-318, boulevard de Petit-Cap","Gaspé","G4X4L2",49.027136,-64.439022
"8074",392764646,"CHALET LE BIG BANG","1175, rue de l'Aube","Val-David","J0T2N0",46.042769,-74.17587
"8075",392764656,"PAVILLON DE AUBERGE LE 112","112, rue Principale","Saint-André","G0L2H0",47.673251,-69.730282
"8076",392764676,"JARDIN DES ANGES","2506, chemin de Stratford","Stratford","G0Y1P0",45.854637,-71.338621
"8077",392764686,"SELENIA LODGE - KWATOKO","354, chemin de l'Inukshuk","Amherst","J0T2L0",45.981562,-74.747821
"8078",392764696,"SELENIA LODGE - LES DEMOISELLES","715, chemin de Rockway Valley","Amherst","J0T2L0",45.989376,-74.749218
"8079",392764706,"LE CABOURIN LOFT SUR LE FLEUVE","210, rang du Mississipi","Saint-Germain","G0L3G0",47.625872,-69.746956
"8080",392764716,"LE PALASSEAU","18, rue Lachapelle","Sainte-Anne-du-Lac","J0W1V0",46.879722,-75.323904
"8081",392764736,"APPARTEMENT AU COEUR DU CENTRE-VILLE","101-420, rue de La Cité","Québec","G1K6C1",46.81383,-71.225346
"8082",392801769,"HABITATS JULIE ET DAVID (CHAMBRES)","6812, avenue Christophe-Colomb","Montréal","H2S2H2",45.539991,-73.606586
"8083",392801779,"LOFT LA PORTE ROUGE","10-186, rue Saint-Paul","Québec","G1K3W1",46.816799,-71.207534
"8084",392801811,"LE ROUGE CHALET","2081, chemin du Lac-David Est","Chertsey","J0K3K0",46.088606,-73.955084
"8085",392801821,"SELENIA LODGE - LE MONARQUE","679, chemin de Rockway Valley","Amherst","J0T2L0",45.989376,-74.749218
"8086",392801831,"CHALET POTTON COTTAGE","16, chemin Jean-Charles-Labranche","Potton","J0E1X0",45.083333,-72.366667
"8087",392801841,"MAISON ROUGE","2933, route des Tulipes","La Conception","J0T1M0",46.164727,-74.698625
"8088",392891140,"CHALET LE CAPTEUR DE RÊVES","501, rue des Cèdres","Entrelacs","J0T2E0",46.113531,-74.045395
"8089",392891150,"AUBERGE DES TROIS ÉRABLES","192, chemin des Érables","Saint-Armand","J0J1T0",45.022169,-72.929812
"8090",392891160,"VINTAGE HÉRITAGE","12167, chemin du Lac-Labelle","Labelle","J0T1H0",46.199677,-74.855627
"8091",392891170,"LE NICOLET","2090, rue Nicolet","Montréal","H1W3L2",45.546726,-73.545499
"8092",392927543,"CHALET DE LA CHAUMIÈRE","626, avenue De Gaspé Ouest","Saint-Jean-Port-Joli","G0R3G0",47.178265,-70.30435
"8093",392927553,"MAISON FADDEN HOUSE","921, chemin de la 3e-Concession","Noyan","J0J1B0",45.054851,-73.299088
"8094",392927564,"CHALET DES CHÂTAIGNIERS","115, chemin des Châtaigniers","Nominingue","J0W1R0",46.411623,-75.044041
"8095",392927574,"CHALET DU CHEMIN SARRASIN","83, chemin Sarrasin","Val-des-Monts","J8N2M3",45.718886,-75.697976
"8096",392927584,"CHALET BERT. B","12, rue des Bouleaux","Carleton-sur-Mer","G0C1J0",48.100791,-66.078635
"8097",392927594,"CAMPING LAC 31 MILLES","0, Chemin de la Baie-Noire","Sainte-Thérèse-de-la-Gatineau","J0X2X0",46.32234,-75.799986
"8098",393017396,"CAMPING GRANBY","310, rue Robitaille","Granby","J2H0R9",45.385265,-72.684722
"8099",393017406,"CHALET 5 - LA CACHE À MAXIME","25, rue du Boisé-du-Vigneron","Scott","G0S3G0",46.506972,-71.05301
"8100",393017416,"MAISON PARADIS","96, rue Poirier","Sainte-Flavie","G0J2L0",48.586622,-68.288347
"8101",393017446,"VUE SUR FJORD","215, rue du Saguenay","Saint-Fulgence","G0V1S0",48.451575,-70.906591
"8102",393017456,"120 CHEMIN DU LAC-BILL","120, chemin du Lac-Bill","Saint-Mathieu-du-Parc","G0X1N0",46.575452,-72.928392
"8103",393017466,"200 RUE BLOUIN","6-200, rue Blouin","Québec","G1M1E4",46.817873,-71.261737
"8104",393017487,"SELENIA LODGE - APONI","258, chemin du Pavillon-Kanata","Amherst","J0T2L0",45.989377,-74.745953
"8105",393017497,"CONDO SUR LE GOLF","145, chemin du Golf","Sainte-Émélie-de-l'Énergie","J0K2S0",46.322823,-73.64337
"8106",393017517,"LE HUARD #1","116, chemin du Lac-Jackson","Saint-Mathieu-du-Parc","G0X1N0",46.657849,-72.963399
"8107",393017527,"AUX COULEURS DU TEMPS","5-219, chemin des Quatre-Sommets","Mont-Tremblant","J8E1C6",46.202402,-74.58713
"8108",393017537,"CHALET BEL VU","64, chemin Miller","La Minerve","J0T1S0",46.232868,-74.934039
"8109",393017547,"GÎTE LE FILON","2, côte du Quai","Cap-Santé","G0A1L0",46.670363,-71.788643
"8110",393017557,"VILLA LE GRAND BROCHET","34, chemin des Brochets","Saint-Hubert-de-Rivière-du-Loup","G0L3L0",47.770765,-69.234461
"8111",393017578,"LA MER VEILLEUSE","2971, chemin de la Montagne","Les Îles-de-la-Madeleine","G4T0A4",47.245229,-61.960967
"8112",393055830,"LE NATURO SAUNA ET SPA","505, rue du Moulin","Sainte-Béatrix","J0K1Y0",46.213778,-73.681028
"8113",393055850,"LE HUARD - 3","3-120, Chemin du Lac","Saint-Mathieu-du-Parc","G0X1N0",46.657981,-72.963919
"8114",393055860,"MAISON CHARMANTE AU CŒUR DE MONTRÉAL / COZY GUEST HOME - HEART OF MONTREAL","3731, rue Hochelaga","Montréal","H1W1J4",45.548593,-73.550698
"8115",393055870,"3493 DE LORIMIER","3493, avenue De Lorimier","Montréal","H2K3X5",45.531624,-73.56444
"8116",393055881,"DOMAINE FLORAVIE - L'ANCESTRALE","100, route Santerre","Rimouski","G0L1B0",48.395547,-68.678066
"8117",393055901,"BOIS-BELLE","43, chemin de la Mer Ouest","Saint-Fabien","G0L2Z0",48.314713,-68.873909
"8118",393055911,"EVASION-TREMBLANT","1-233, chemin des Quatre-Sommets","Mont-Tremblant","J8E1C6",46.204452,-74.584961
"8119",393055921,"CHALET TY LLYN","2403, chemin du Lac-Canard","Sainte-Lucie-des-Laurentides","J0T2J0",46.192298,-74.187582
"8120",393055931,"LE REFUGE","452, 5e Rang Ouest","Saint-Eugène-de-Ladrière","G0L1P0",48.234556,-68.817095
"8121",393141865,"CLAUDINE ET DENIS CHARBONNEAU","4-221, chemin des Quatre-Sommets","Mont-Tremblant","J8E1C6",46.205732,-74.589164
"8122",393141875,"AU PIED DE LA MONTAGNE, B&#38;B","170, rue Maguire","Nouvelle","G0C2E0",48.135845,-66.307257
"8123",393141885,"AU PIED DE LA MONTAGNE, APPARTEMENT PRIVÉ","170, rue Maguire","Nouvelle","G0C2E0",48.135845,-66.307257
"8124",393141895,"LA PETITE PATRIE","1338, rue Beaubien Est","Montréal","H2G1K8",45.540464,-73.598925
"8125",393141915,"AU BORD DU LAC","1178, chemin Girard","Saint-Félicien","G8K3E8",48.629508,-72.312983
"8126",393141925,"LE BOBOIS","17, rue de La Canourgue","L'Anse-Saint-Jean","G0V1J0",48.164912,-70.294675
"8127",393178362,"CHALET DES MORILLES","","Bromont","",45.285248,-72.687242
"8128",393178382,"LE RASSEMBLEUR","1119, chemin du Lac-Mailloux","Saint-Philémon","G0R4A0",46.705726,-70.48719
"8129",393178392,"PREMIÈRE SUITES - 1","601-1140, rue Wellington","Montréal","H3C1V8",45.492393,-73.5576
"8130",393178402,"PREMIÈRE SUITES - 2","1015-1140, rue Wellington","Montréal","H3C1V8",45.492393,-73.5576
"8131",393178412,"CHANTEAU-DE-MER","227-717, boulevard Taché Ouest","Montmagny","G5V3R8",46.958172,-70.640641
"8132",393178422,"STUDIO","5070, rue Saint-Laurent","Lévis","G6V3V8",46.795248,-71.190228
"8133",393178432,"WILSON 2","2245, chemin des Petits-Fruits","Saint-Henri-de-Taillon","G0W2X0",48.638669,-71.791199
"8134",393178442,"LE FLEUVE DE LYS","527, boulevard Blais Ouest","Berthier-sur-Mer","G0R1E0",46.951953,-70.675851
"8135",393178452,"HIBOU 620-110 - HÉBERGEMENT STONEHAM","110-620, chemin du Hibou","Stoneham-et-Tewkesbury","G3C1T4",47.028342,-71.380794
"8136",393178462,"DÉPANNEUR H ET R GAULIN INC.","959, rue Principale","Tourville","G0R4M0",47.09324,-69.982254
"8137",393178472,"LA COQUETTE","200, chemin du Lac-Long","Saint-Côme","J0K2B0",46.281031,-73.68568
"8138",393178482,"DOMAINE STAVROPOULOS 1390","1390, rue du Domaine-Gaudet","Saint-Liguori","J0K2X0",46.018083,-73.604344
"8139",393178494,"LA PETITE MAISON VERTE","1057, rue Saint-Christophe","Saint-Félicien","G8K1Y8",48.649369,-72.443898
"8140",393178504,"CAMPING KINADAPT","1800, chemin Laurin","Rawdon","J0K1S0",46.069518,-73.671553
"8141",393267974,"DOMAINE DE LA CHUTE","130, chemin de la Rivière-Valin","Saint-David-de-Falardeau","G0V1C0",48.566126,-70.996871
"8142",393267984,"LODGE NAKAMO","2501, chemin Saint-Joseph","Saint-Michel-des-Saints","J0K3B0",46.665329,-73.87403
"8143",393268015,"MARRIOTT COURTYARD QUÉBEC","900, rue des Rocailles","Québec","G2J1A5",46.834229,-71.280586
"8144",393268035,"10722 RUE ST-URBAIN","10722, rue Saint-Urbain","Montréal","H3L2V3",45.548871,-73.672476
"8145",393268055,"GITE MONTEBELLA","575, côte Angèle","Notre-Dame-de-Bonsecours","J0V1L0",45.672398,-74.916646
"8146",393268066,"LES SOINS DE VICKY","3557, rue Daniel","Lac-Mégantic","G6B2L1",45.572032,-70.876689
"8147",393305161,"3745 ROUTE 108","3745, route 108","Cookshire-Eaton","J0B1M0",45.362852,-71.788174
"8148",393305174,"LE VIKING RESORT &#38; MARINA","50, chemin Masson","Sainte-Marguerite-du-Lac-Masson","J0T1L0",46.030908,-74.054556
"8149",393305184,"DOMAINE MCLEAN","2029-126, chemin au Pied-de-la-Montagne","Mont-Tremblant","J8E3M2",46.210813,-74.58381
"8150",393305194,"LA MAISON D'ANAÏS","231, chemin Boisville Ouest","Les Îles-de-la-Madeleine","G4T3J4",47.364729,-61.94105
"8151",393305204,"LA BERGERIE","19, chemin Chevarie","Les Îles-de-la-Madeleine","G4T5K3",47.414916,-61.758382
"8152",393391735,"LUCERNE SUR LE LAC","2469, chemin Pierre-Péladeau","Sainte-Adèle","J8B1Z7",46.012302,-74.103867
"8153",393391745,"À DEUX PAS DE LA MER","485, chemin de La Martinique","Les Îles-de-la-Madeleine","G4T3S6",47.347913,-61.917146
"8154",393391755,"LE DOMAINE DE LA FAUNE - LAURENTIAN WILDLIFE ESTATE","1711, chemin de Rockway Valley","Boileau","J0T1G0",45.950779,-74.713123
"8155",393391767,"LA BELLE D'ALFRED-PELLAN","45, chemin Alfred-Pellan","Petite-Rivière-Saint-François","G0A2L0",47.360652,-70.539758
"8156",393391777,"LA GRANDE JAUNE","520, 8e Rue","Murdochville","G0E1W0",48.96136,-65.50089
"8157",393391787,"MON PETIT COIN DE MER","112, rue de la Mer","Grosses-Roches","G0J1K0",48.938145,-67.185071
"8158",393391807,"CHALET LA CHUTE","662, route du Fleuve","Notre-Dame-du-Portage","G0L1Y0",47.765474,-69.61311
"8159",393391817,"2859 CHEMIN DU LAC-NANTEL SUD","2859, chemin du Lac-Nantel Sud","Saint-Faustin-Lac-Carré","J0T1J2",46.121552,-74.40078
"8160",393391837,"PROJET 450","450, rue Cartier","Longueuil","J4K4B8",45.524136,-73.512174
"8161",393391857,"LOGE335","335, avenue du Mont-Royal Est","Montréal","H2T1P8",45.523334,-73.583467
"8162",393429613,"CHALETS BRISE DE MER","28, rue Mercier","Sainte-Thérèse-de-Gaspé","G0C3B0",48.406556,-64.431227
"8163",393429623,"CHALET BROOKDALE","650, chemin de Brookdale","Boileau","J0V1N0",45.926825,-74.840589
