ETBL_ID;ADR_ID;ADR_GENRE_ID;ADR_GENRE_FR;ADR_GENRE_EN;ADR_PRINCIPALE;ADR_CIVIQUE;ADR_MUNICIPALITE;ADR_PROVINCE;ADR_PAYS;ADR_CODE_POSTAL;ADR_PNT_SERVC_FR;ADR_PNT_SERVC_EN;ADR_PNT_SERVC_DEFAUT;ADR_LATITUDE;ADR_LONGITUDE;ADR_COMMENT_FR;ADR_COMMENT_EN
393788202;393788455;7;Exploitation;Operations;1;3605, rue Émilienne-Dubé;Sherbrooke;Québec;Canada;J1N0S1;;;1;45.366976;-71.959793;;
393826395;393826810;7;Exploitation;Operations;1;1404, chemin Desmarais;Sainte-Émélie-de-l'Énergie;Québec;Canada;J0K2K0;;;1;46.286647;-73.617199;;
393826405;393826812;7;Exploitation;Operations;1;704, rue Notre-Dame;Montebello;Québec;Canada;J0V1L0;;;1;45.649415;-74.93188;;
393826415;393826814;7;Exploitation;Operations;1;1001, croissant des Soleils;Mont-Tremblant;Québec;Canada;J8E1X6;;;1;46.161255;-74.575706;;
393826425;393826816;7;Exploitation;Operations;1;1060, route de Tadoussac;Saint-Fulgence;Québec;Canada;G0V1S0;;;1;48.441996;-70.836495;;
393826445;393826820;7;Exploitation;Operations;1;300, avenue Racette;Chertsey;Québec;Canada;J0K3K0;;;1;46.10132;-73.932623;;
393917644;393918226;7;Exploitation;Operations;1;515, route 148;Mansfield-et-Pontefract;Québec;Canada;J0X1R0;;;1;45.895101;-76.773908;;
393917664;393918230;7;Exploitation;Operations;1;279, allée du Sanctuaire;Mont-Tremblant;Québec;Canada;J8E3L3;;;1;46.146563;-74.599636;;
393917674;393918232;7;Exploitation;Operations;1;20, allée des Morillons;Mont-Tremblant;Québec;Canada;J8E0G7;;;1;46.145776;-74.597921;;
393917684;393918234;7;Exploitation;Operations;1;A-11, route du Fleuve Ouest;Sainte-Luce;Québec;Canada;G0K1P0;;;1;48.546743;-68.377608;;
393917694;393918236;7;Exploitation;Operations;1;39, chemin Daly;Mayo;Québec;Canada;J8L4G9;;;1;45.697529;-75.329229;;
393917704;393918238;7;Exploitation;Operations;1;100, rue du Quai;La Malbaie;Québec;Canada;G5A2Y1;;;1;47.62316;-70.142268;;
393956071;394047236;7;Exploitation;Operations;1;88, avenue de la Vallée;Saint-Sauveur;Québec;Canada;J0R1R5;;;1;45.883003;-74.16716;;
393956086;394047238;7;Exploitation;Operations;1;540, chemin Marcotte;Lac-aux-Sables;Québec;Canada;G0X1M0;;;1;46.88925;-72.367666;;
393956097;394047240;7;Exploitation;Operations;1;143, chemin Saint-Paul;Chartierville;Québec;Canada;J0B1K0;;;1;45.295857;-71.148652;;
394046808;394047861;7;Exploitation;Operations;1;1955, chemin du Ski;Laniel;Québec;Canada;J0Z2K0;;;1;47.005496;-79.284227;;
394046818;394047863;7;Exploitation;Operations;1;450, chemin de l'Anse-à-Pierrot;Sacré-Coeur;Québec;Canada;G0T1Y0;;;1;48.228145;-69.873962;;
394046828;394047865;7;Exploitation;Operations;1;10, rue des Ormes;Déléage;Québec;Canada;J9E3A8;;;1;46.390194;-75.764856;;
394046837;394047867;7;Exploitation;Operations;1;250, chemin des Hauteurs;Morin-Heights;Québec;Canada;J0R1H0;;;1;45.896872;-74.282122;;
394046847;394047869;7;Exploitation;Operations;1;303-420, rue de La Cité;Québec;Québec;Canada;G1K6C1;;;1;46.81383;-71.225346;;
394046867;394047873;7;Exploitation;Operations;1;Territoire de la Zec Pontiac;Lac-Pythonga;Québec;Canada;J0X1W0;;;1;46.27995;-76.336405;;
394046877;394047875;7;Exploitation;Operations;1;12, chemin du Quai;Saint-François-de-l'Île-d'Orléans;Québec;Canada;G0A3S0;;;1;46.999403;-70.812107;;
394046887;394047877;7;Exploitation;Operations;1;65, chemin du Lac-Fawn Ouest;Harrington;Québec;Canada;J8G2T3;;;1;45.878684;-74.560155;;
394046897;394047879;7;Exploitation;Operations;1;711, chemin de Courchevel;Saint-Adolphe-d'Howard;Québec;Canada;J0T2B0;;;1;45.931036;-74.413998;;
394046917;394047883;7;Exploitation;Operations;1;2306, chemin du Village;Saint-Adolphe-d'Howard;Québec;Canada;J0T2B0;;;1;45.977483;-74.349305;;
394046939;394047887;7;Exploitation;Operations;1;7-110, chemin des Quatre-Sommets;Mont-Tremblant;Québec;Canada;J8E1C6;;;1;46.203404;-74.58616;;
394046949;394047889;7;Exploitation;Operations;1;10, rue Sous-le-Cap;Québec;Québec;Canada;G1K3X7;;;1;46.816372;-71.206007;;
394085745;394086194;7;Exploitation;Operations;1;509, chemin des Baies;Racine;Québec;Canada;J0E1Y0;;;1;45.456791;-72.151918;;
394085755;394086196;7;Exploitation;Operations;1;176, chemin de l'Aigle;Montcerf-Lytton;Québec;Canada;J0W1N0;;;1;46.453176;-76.099002;;
394085775;394086200;7;Exploitation;Operations;1;1682, chemin du 3e-Rang;Sainte-Lucie-des-Laurentides;Québec;Canada;J0T2J0;;;1;46.09612;-74.162204;;
394085787;394086202;7;Exploitation;Operations;1;3870, avenue Pierre-De Coubertin;Montréal;Québec;Canada;H1W1E6;;;1;45.551308;-73.553007;;
394085797;394086204;7;Exploitation;Operations;1;31, chemin du Lac;Mandeville;Québec;Canada;J0K1L0;;;1;46.408344;-73.42631;;
394085807;394086206;7;Exploitation;Operations;1;142, rue de la Rivière;Sainte-Lucie-de-Beauregard;Québec;Canada;G0R3L0;;;1;46.732114;-70.011154;;
394085817;394086208;7;Exploitation;Operations;1;A-1659, terrasse Garnier;Montréal;Québec;Canada;H2C1N1;;;1;45.566038;-73.656996;;
394177487;394178248;7;Exploitation;Operations;1;1465, chemin du Lac-Gustave;Wentworth-Nord;Québec;Canada;J0T1Y0;;;1;45.84974;-74.333282;;
394177497;394178250;7;Exploitation;Operations;1;2159, chemin de la Montagne;Les Îles-de-la-Madeleine;Québec;Canada;G4T0A1;;;1;47.251121;-62.008;;
394177507;394178252;7;Exploitation;Operations;1;1017, rue Saint-Prosper;Trois-Rivières;Québec;Canada;G9A3V7;;;1;46.34645;-72.545344;;
394177518;394178254;7;Exploitation;Operations;1;2565, route Ducharme;Saint-Roch-de-Mékinac;Québec;Canada;G0X2E0;;;1;46.856021;-72.771347;;
394177528;394178256;7;Exploitation;Operations;1;A-95, route du Fleuve Ouest;Sainte-Luce;Québec;Canada;G0K1P0;;;1;48.547703;-68.392629;;
394217534;394218080;7;Exploitation;Operations;1;506, route Prévost;Saint-Laurent-de-l'Île-d'Orléans;Québec;Canada;G0A3Z0;;;1;46.860787;-71.07692;;
394217544;394218082;7;Exploitation;Operations;1;64, chemin du Lac-Pike;La Pêche;Québec;Canada;J0X3G0;;;1;45.688459;-75.880654;;
394217554;394218084;7;Exploitation;Operations;1;6, chemin Watson;Val-des-Monts;Québec;Canada;J8N5A9;;;1;45.638379;-75.645722;;
394217564;394218086;7;Exploitation;Operations;1;29, rue de l'Église;Rivière-au-Tonnerre;Québec;Canada;G0G2L0;;;1;50.275344;-64.77516;;
394217574;394218088;7;Exploitation;Operations;1;4512, rue Buies;Montréal;Québec;Canada;H1S3C3;;;1;45.571745;-73.59021;;
394217584;394218090;7;Exploitation;Operations;1;43, rue Leblanc;L'Épiphanie;Québec;Canada;J5X3Y3;;;1;45.848247;-73.486385;;
394217604;394218094;7;Exploitation;Operations;1;335, 48e avenue Rivière-de-la-Boule;Saint-Côme;Québec;Canada;J0K2B0;;;1;46.296246;-73.751424;;
394302816;394303506;7;Exploitation;Operations;1;3, chemin Labonté;Saint-Ambroise;Québec;Canada;G7P2E8;;;1;48.587654;-71.43665;;
394302826;394303508;7;Exploitation;Operations;1;261, rue du Moulin;Saint-Tite;Québec;Canada;G0X3H0;;;1;46.727554;-72.568069;;
394302836;394303510;7;Exploitation;Operations;1;941, chemin de La Grave;Les Îles-de-la-Madeleine;Québec;Canada;G4T9C8;;;1;47.238216;-61.831796;;
394302846;394303512;7;Exploitation;Operations;1;201-1364, chemin du Tour-du-Lac;Nominingue;Québec;Canada;J0W1R0;;;1;46.400316;-74.983257;;
394302856;394303514;7;Exploitation;Operations;1;2214, croissant Galarneau;Sainte-Lucie-des-Laurentides;Québec;Canada;J0T2J0;;;1;46.122596;-74.2001;;
394302866;394303516;7;Exploitation;Operations;1;3462, route 155;Trois-Rives;Québec;Canada;G0X2C0;;;1;46.871882;-72.869737;;
394302875;394303518;7;Exploitation;Operations;1;211, chemin de la Rivière-Gatineau;Sainte-Thérèse-de-la-Gatineau;Québec;Canada;J0X2X0;;;1;46.260184;-75.921956;;
394339487;394339783;7;Exploitation;Operations;1;21, chemin Burnside;La Pêche;Québec;Canada;J0X3G0;;;1;45.640892;-75.930917;;
394426392;394427556;7;Exploitation;Operations;1;322, boulevard Perron Est;Caplan;Québec;Canada;G0C1H0;;;1;48.089359;-65.635347;;
394426411;394427560;7;Exploitation;Operations;1;3252, rue de la Baie-des-Sables;Lac-Mégantic;Québec;Canada;G6B1R6;;;1;45.58462;-70.917749;;
394426421;394427562;7;Exploitation;Operations;1;175, rue Ontario Est;Montréal;Québec;Canada;H2X1H5;;;1;45.513377;-73.566326;;
394426431;394427564;7;Exploitation;Operations;1;803, avenue Duluth Est;Montréal;Québec;Canada;H2L1B2;;;1;45.522661;-73.574263;;
394426441;394427566;7;Exploitation;Operations;1;611, rue Marie;Saint-Côme;Québec;Canada;J0K2B0;;;1;46.277419;-73.70821;;
394426451;394427568;7;Exploitation;Operations;1;15, rue Zéphirin-Doucet;Grandes-Piles;Québec;Canada;G0X1H0;;;1;46.461377;-72.639504;;
394426482;394427574;7;Exploitation;Operations;1;2114, chemin de Way's Mills;Barnston-Ouest;Québec;Canada;;;;1;45.117582;-71.989411;;
394426492;394427576;7;Exploitation;Operations;1;71, route du Valinouët;Saint-David-de-Falardeau;Québec;Canada;G0V1C0;;;1;48.656534;-70.892985;;
394426502;394427578;7;Exploitation;Operations;1;3-202, chemin de la Forêt;Mont-Tremblant;Québec;Canada;J8E3K8;;;1;46.209495;-74.582997;;
394426512;394427580;7;Exploitation;Operations;1;2173-123, chemin au Pied-de-la-Montagne;Mont-Tremblant;Québec;Canada;J8E3M2;;;1;46.209691;-74.58476;;
394426522;394427582;7;Exploitation;Operations;1;2034-128, chemin au Pied-de-la-Montagne;Mont-Tremblant;Québec;Canada;J8E3M2;;;1;46.210868;-74.583755;;
394426532;394427584;7;Exploitation;Operations;1;2137-133, chemin au Pied-de-la-Montagne;Mont-Tremblant;Québec;Canada;J8E3M2;;;1;46.209841;-74.584801;;
394426552;394427588;7;Exploitation;Operations;1;100, chemin du Camping;Rémigny;Québec;Canada;J0Z3H0;;;1;47.789447;-79.234434;;
394426561;394427590;7;Exploitation;Operations;1;3141, route du Fleuve;Les Éboulements;Québec;Canada;G0A2M0;;;1;47.489001;-70.29701;;
394426570;394427592;7;Exploitation;Operations;1;5340, boulevard Marie-Victorin;Sainte-Catherine;Québec;Canada;J5C1L9;;;1;45.409781;-73.574232;;
394462126;394462971;7;Exploitation;Operations;1;19, rue Bellerive;Eastman;Québec;Canada;J0E1P0;;;1;45.303769;-72.312433;;
394462136;394462973;7;Exploitation;Operations;1;8, rue Olsen;Lac-Brome;Québec;Canada;J0E1R0;;;1;45.274286;-72.514908;;
394462146;394462975;7;Exploitation;Operations;1;1262, rue de la Plage;Rimouski;Québec;Canada;G5L8Y9;;;1;48.41355;-68.627737;;
394462156;394462977;7;Exploitation;Operations;1;91, rue du Versant-Ouest;Shefford;Québec;Canada;J2M1P4;;;1;45.366755;-72.611469;;
394462166;394462979;7;Exploitation;Operations;1;67, chemin Foster;Shefford;Québec;Canada;J2M1A5;;;1;45.321143;-72.49929;;
394462186;394462983;7;Exploitation;Operations;1;202-420, rue de La Cité;Québec;Québec;Canada;G1K6C1;;;1;46.81383;-71.225346;;
394462196;394462985;7;Exploitation;Operations;1;709, chemin du Grand-Platin;Nouvelle;Québec;Canada;G0C2G0;;;1;48.188448;-66.432249;;
394462206;394462987;7;Exploitation;Operations;1;39, chemin Fleming;Sainte-Brigitte-de-Laval;Québec;Canada;G3B2K3;;;1;46.999657;-71.248746;;
394548395;394549116;7;Exploitation;Operations;1;1, Aschisctuu Maaskinuu;Chisasibi;Québec;Canada;J0M1E0;;;1;53.792948;-78.913965;;
394548405;394549118;7;Exploitation;Operations;1;22-2110, chemin du Lac-Quenouille;Val-des-Lacs;Québec;Canada;J0T2P0;;;1;46.186636;-74.376267;;
394548415;394549120;7;Exploitation;Operations;1;224, rue Benoit Est;Longueuil;Québec;Canada;J4J2N7;;;1;45.530814;-73.476933;;
394548435;394549124;7;Exploitation;Operations;1;31, rue du Trianon;Saint-Côme;Québec;Canada;J0K2B0;;;1;46.26324;-73.878638;;
394548446;394549128;7;Exploitation;Operations;1;505, chemin du Bassin;Les Îles-de-la-Madeleine;Québec;Canada;G4T0B9;;;1;47.224102;-61.927628;;
394548466;394549132;7;Exploitation;Operations;1;1600, rue Notre-Dame;Notre-Dame-de-Bonsecours;Québec;Canada;J0V1L0;;;1;45.645736;-74.881212;;
394584496;394585006;7;Exploitation;Operations;1;64, rue de la Vallée;Saint-Philémon;Québec;Canada;G0R4A0;;;1;46.622803;-70.487937;;
394584507;394585008;7;Exploitation;Operations;1;1008, chemin des Loisirs;La Malbaie;Québec;Canada;G5A1Y8;;;1;47.772866;-70.105781;;
394584517;394585010;7;Exploitation;Operations;1;1010, chemin des Loisirs;La Malbaie;Québec;Canada;G5A1Y3;;;1;47.733712;-70.120758;;
394584527;500007994;7;Exploitation;Operations;1;40, Ch. de la Montagne-Noire;La Malbaie;Québec;Canada;G5A0E5;;;1;47.772709;-70.104987;;
394584537;394585014;7;Exploitation;Operations;1;6-120, chemin des Quatre-Sommets;Mont-Tremblant;Québec;Canada;J8E1C6;;;1;46.203404;-74.58616;;
394584547;394585016;7;Exploitation;Operations;1;1800, route Ducharme;Saint-Roch-de-Mékinac;Québec;Canada;G0X2E0;;;1;46.828691;-72.765284;;
394674739;394675435;7;Exploitation;Operations;1;513, chemin Marie-Roussin;Les Éboulements;Québec;Canada;G0A2M0;;;1;47.467513;-70.378418;;
394674750;394675437;7;Exploitation;Operations;1;936, route de la Seigneurie;Saint-Roch-des-Aulnaies;Québec;Canada;G0R4E0;;;1;47.31086;-70.1745;;
394674760;394675439;7;Exploitation;Operations;1;4579, rue De La Roche;Montréal;Québec;Canada;H2J3J5;;;1;45.52936;-73.579647;;
394674780;394675443;7;Exploitation;Operations;1;253, chemin d'en Haut;Les Îles-de-la-Madeleine;Québec;Canada;G4T9A7;;;1;47.235277;-61.858515;;
394674790;394675445;7;Exploitation;Operations;1;7600, chemin du Lac-Mondor;Shawinigan;Québec;Canada;G9T0E9;;;1;46.623669;-72.768616;;
394674800;394675447;7;Exploitation;Operations;1;4-196, rue du Mont-Plaisant;Mont-Tremblant;Québec;Canada;J8E1L2;;;1;46.19144;-74.624925;;
394674810;394675449;7;Exploitation;Operations;1;205-500, chemin des Frênes;Piedmont;Québec;Canada;J0R1K0;;;1;45.891965;-74.145035;;
394712686;394713669;7;Exploitation;Operations;1;8321, rang Saint-Eugène;La Doré;Québec;Canada;G8J1G6;;;1;48.772113;-72.715361;;
394712696;394713671;7;Exploitation;Operations;1;62, chemin des Écorces;Lac-Supérieur;Québec;Canada;J0T1P0;;;1;46.205797;-74.458725;;
394712706;394713673;7;Exploitation;Operations;1;148, chemin du Trait-Carré;Petite-Rivière-Saint-François;Québec;Canada;G0A2L0;;;1;47.354577;-70.541722;;
394712716;394713675;7;Exploitation;Operations;1;635, chemin des Skieurs;Mont-Tremblant;Québec;Canada;J8E3M8;;;1;46.220565;-74.58925;;
394712726;394713677;7;Exploitation;Operations;1;27, Ancien chemin du Lac-Sainte-Rose;Mandeville;Québec;Canada;J0K1L0;;;1;46.453377;-73.479129;;
394712737;394713679;7;Exploitation;Operations;1;296, chemin de la Baie-Yelle;Lac-Simon;Québec;Canada;J0V1E0;;;1;45.91149;-75.067979;;
394712747;394713681;7;Exploitation;Operations;1;105, rue Louis-H.-LaFontaine S;Boucherville;Québec;Canada;J4B4Y7;;;1;45.610607;-73.450081;;
394712757;394713683;7;Exploitation;Operations;1;404-201, rue du Val-des-Neiges;Beaupré;Québec;Canada;G0A1E0;;;1;47.061704;-70.908327;;
394712767;394713685;7;Exploitation;Operations;1;205-201, rue du Val-des-Neiges;Beaupré;Québec;Canada;G0A1E0;;;1;47.061704;-70.908327;;
394712777;394713687;7;Exploitation;Operations;1;117-201, rue du Val-des-Neiges;Beaupré;Québec;Canada;G0A1E0;;;1;47.061704;-70.908327;;
394712787;394713689;7;Exploitation;Operations;1;50, rue de l'Esplanade;Saint-Philémon;Québec;Canada;G0R4A0;;;1;46.625194;-70.484366;;
394712809;394713693;7;Exploitation;Operations;1;1252, 4e Rang Sud;Lac-Simon;Québec;Canada;J0V1E0;;;1;45.877514;-75.114291;;
394712819;394713695;7;Exploitation;Operations;1;733, chemin des Loisirs;La Malbaie;Québec;Canada;G5A1Y6;;;1;47.762042;-70.111058;;
394712829;394713697;7;Exploitation;Operations;1;303, chemin de l'Anse de Roche;Sacré-Coeur;Québec;Canada;G0T1Y0;;;1;48.224554;-69.870475;;
394806049;394807388;7;Exploitation;Operations;1;1055, rue Saint-Mathieu;Montréal;Québec;Canada;H3H1R3;;;1;45.492258;-73.575418;;
394806059;394807390;7;Exploitation;Operations;1;2-195, rue du Mont-Plaisant;Mont-Tremblant;Québec;Canada;J8E1L2;;;1;46.190991;-74.627601;;
394806069;394807392;7;Exploitation;Operations;1;71, chemin des Grands-Ducs;Saint-Michel-des-Saints;Québec;Canada;J0K3B0;;;1;46.703343;-73.922871;;
394806079;394807394;7;Exploitation;Operations;1;2600, rue Quesnel;Montréal;Québec;Canada;H3J1G8;;;1;45.484697;-73.579272;;
394806109;394807400;7;Exploitation;Operations;1;66, chemin Alfred-Pellan;Petite-Rivière-Saint-François;Québec;Canada;G0A2L0;;;1;47.360652;-70.539758;;
394806119;394807402;7;Exploitation;Operations;1;15, route du Mont-Martre;La Martre;Québec;Canada;G0E2H0;;;1;49.203447;-66.160883;;
394806129;394807404;7;Exploitation;Operations;1;3049, rue Baldwin;Montréal;Québec;Canada;H1L5B8;;;1;45.602267;-73.527688;;
394806139;394807406;7;Exploitation;Operations;1;1444, rue Saint-Mathieu;Montréal;Québec;Canada;H3H2H9;;;1;45.494288;-73.580311;;
394806149;394807408;7;Exploitation;Operations;1;2620, boulevard Malcolm-Fraser;La Malbaie;Québec;Canada;G5A2H8;;;1;47.732763;-70.006775;;
394806159;394807410;7;Exploitation;Operations;1;3485, avenue du Parc;Montréal;Québec;Canada;H2X2H6;;;1;45.509292;-73.573199;;
394806169;394807412;7;Exploitation;Operations;1;30, chemin des Geais-Bleus;Saint-Zénon;Québec;Canada;J0K3N0;;;1;46.561061;-73.879896;;
394806181;394807414;7;Exploitation;Operations;1;17, rue Gabrielle-Roy;Petite-Rivière-Saint-François;Québec;Canada;G3A2L0;;;1;47.371133;-70.567549;;
394806191;394807416;7;Exploitation;Operations;1;2577, chemin Royal;Sainte-Famille;Québec;Canada;G0A3P0;;;1;46.923252;-71.025625;;
394806211;394807420;7;Exploitation;Operations;1;87, route du Valinouët;Saint-David-de-Falardeau;Québec;Canada;G0V1C0;;;1;48.655068;-70.894915;;
394806221;394807422;7;Exploitation;Operations;1;66, chemin des Alpages;Stoneham-et-Tewkesbury;Québec;Canada;G3C1V1;;;1;47.025618;-71.380514;;
394806231;394807424;7;Exploitation;Operations;1;3712, rue Saint-Patrick;Rawdon;Québec;Canada;J0K1S0;;;1;46.040789;-73.715518;;
394806241;394807426;7;Exploitation;Operations;1;5000, chemin du Lac Caribou;Saint-Faustin-Lac-Carré;Québec;Canada;J0T1J2;;;1;46.044257;-74.474353;;
394848639;394849056;7;Exploitation;Operations;1;294, chemin des Pinsons;L'Ascension;Québec;Canada;J0T1W0;;;1;46.600582;-74.847122;;
394848649;394849058;7;Exploitation;Operations;1;250, rang des Grenier;Piopolis;Québec;Canada;G0Y1H0;;;1;45.497483;-70.893372;;
394947547;394948213;7;Exploitation;Operations;1;3-329, chemin du Gros-Cap;Les Îles-de-la-Madeleine;Québec;Canada;G4T3M1;;;1;47.365097;-61.872695;;
394947567;394948217;7;Exploitation;Operations;1;138, 6e Rue;Rouyn-Noranda;Québec;Canada;J9X1Y9;;;1;48.247657;-79.015009;;
394947577;394948219;7;Exploitation;Operations;1;2-207, chemin des Quatre-Sommets;Mont-Tremblant;Québec;Canada;J8E1C6;;;1;46.204892;-74.587424;;
394947598;394948223;7;Exploitation;Operations;1;304, chemin Lapierre;Les Îles-de-la-Madeleine;Québec;Canada;G4T2C8;;;1;47.39719;-61.930053;;
394947618;394948227;7;Exploitation;Operations;1;2050, chemin de Roxton;Saint-Valérien-de-Milton;Québec;Canada;J0H2B0;;;1;45.563945;-72.660155;;
394947628;394948229;7;Exploitation;Operations;1;573, chemin Bolton Centre;Saint-Étienne-de-Bolton;Québec;Canada;J0E2E0;;;1;45.235056;-72.357131;;
394989146;394990001;7;Exploitation;Operations;1;405, chemin du Lac-Hénault Nord;Mandeville;Québec;Canada;J0K1L0;;;1;46.426381;-73.420706;;
394989159;500003037;7;Exploitation;Operations;1;754, chemin des Montfortains;Wentworth-Nord;Québec;Canada;J0T1Y0;;;0;;;;
394989189;394990009;7;Exploitation;Operations;1;106-172, chemin de la Forêt;Mont-Tremblant;Québec;Canada;J8E3K8;;;1;46.206516;-74.58203;;
394989209;394990013;7;Exploitation;Operations;1;1020, chemin Marois;Saint-Denis-de-Brompton;Québec;Canada;J0B2P0;;;1;45.41841;-72.134638;;
394989219;394990015;7;Exploitation;Operations;1;1828, rue Saint-Georges;Longueuil;Québec;Canada;J4K4A2;;;1;45.516709;-73.491238;;
394989229;394990017;7;Exploitation;Operations;1;105, rue Fontaine;Saint-Denis-de-Brompton;Québec;Canada;J0B2P0;;;1;45.450485;-72.112275;;
394989239;394990019;7;Exploitation;Operations;1;1, chemin du Haut-Lieu;Petite-Rivière-Saint-François;Québec;Canada;G0A2L0;;;1;47.279248;-70.619522;;
394989249;394990021;7;Exploitation;Operations;1;5-110, chemin des Quatre-Sommets;Mont-Tremblant;Québec;Canada;J8E1C6;;;1;46.203309;-74.58661;;
394989259;394990023;7;Exploitation;Operations;1;9, chemin des Bernaches;Sainte-Christine-d'Auvergne;Québec;Canada;G0A1A0;;;1;46.847124;-71.944131;;
394989269;394990025;7;Exploitation;Operations;1;200-420, rue de La Cité;Québec;Québec;Canada;G1K6C1;;;1;46.813782;-71.225287;;
394989282;394990027;7;Exploitation;Operations;1;3, rue de la Congère;Sainte-Irène;Québec;Canada;G0J2P0;;;1;48.476188;-67.572049;;
395077146;395077783;7;Exploitation;Operations;1;291, rue Principale;Saint-Aimé-des-Lacs;Québec;Canada;G0T1S0;;;1;47.720334;-70.381529;;
395077157;395077785;7;Exploitation;Operations;1;3174, route Principale;Wentworth-Nord;Québec;Canada;J0T1Y0;;;1;45.857395;-74.446423;;
395077167;395077787;7;Exploitation;Operations;1;7, chemin de Grand-Fonds;La Malbaie;Québec;Canada;G5A1Z8;;;1;47.777106;-70.104845;;
395077187;395077791;7;Exploitation;Operations;1;33, avenue des Neiges;Saint-Côme;Québec;Canada;J0K2B0;;;1;46.2726;-73.868342;;
395077209;395077795;7;Exploitation;Operations;1;;Brownsburg-Chatham;Québec;Canada;;;;1;45.660838;-74.447213;;
395077229;395077799;7;Exploitation;Operations;1;788, chemin de la Montagne-Verte;Labelle;Québec;Canada;J0T1H0;;;1;46.278162;-74.687096;;
395115589;395116056;7;Exploitation;Operations;1;312, rue du Bord-de-l'Eau;Tingwick;Québec;Canada;J0A1L0;;;1;45.804065;-71.911425;;
395115601;395116058;7;Exploitation;Operations;1;2480, rue de Matane-sur-Mer;Matane;Québec;Canada;G4W3M6;;;1;48.816336;-67.613004;;
395115611;395116060;7;Exploitation;Operations;1;127, route 138;Les Bergeronnes;Québec;Canada;G0T1G0;;;1;48.258114;-69.519167;;
395115621;395116062;7;Exploitation;Operations;1;950, chemin des Caps;Les Îles-de-la-Madeleine;Québec;Canada;G4T2V1;;;1;47.397553;-61.91359;;
395115631;395116064;7;Exploitation;Operations;1;9-1510, chemin du Versant-Soleil;Mont-Tremblant;Québec;Canada;J8E0A8;;;1;46.202006;-74.565963;;
395115641;395116066;7;Exploitation;Operations;1;88, chemin du Tour-du-Lac;Lac-Beauport;Québec;Canada;G3B0T2;;;1;46.945601;-71.28346;;
395115651;395116068;7;Exploitation;Operations;1;3257, chemin des Gélinottes;Labelle;Québec;Canada;J0T1H0;;;1;46.259136;-74.679448;;
395540324;395544569;7;Exploitation;Operations;1;325, chemin de la Rivière;Saint-Félix-de-Kingsey;Québec;Canada;J0B2T0;;;1;45.782506;-72.241344;;
395540335;395544571;7;Exploitation;Operations;1;5, chemin de la Montagne;Mandeville;Québec;Canada;J0K1L0;;;1;46.43347;-73.394287;;
395540345;395544573;7;Exploitation;Operations;1;8, rue Rachel;Saint-Tite-des-Caps;Québec;Canada;G0A4J0;;;1;47.172443;-70.74214;;
395540355;395544575;7;Exploitation;Operations;1;1044, chemin de Gros-Cap;Les Îles-de-la-Madeleine;Québec;Canada;G4T3N2;;;1;47.35611;-61.894137;;
395540365;395544577;7;Exploitation;Operations;1;16, rue du Morillon;Orford;Québec;Canada;J1X7G7;;;1;45.311969;-72.161754;;
395540386;395544581;7;Exploitation;Operations;1;159, chemin du Domaine-du-Marais;Chambord;Québec;Canada;G0W1G0;;;1;48.419249;-71.986129;;
395540396;395544583;7;Exploitation;Operations;1;29, chemin de la Corniche;Stoneham-et-Tewkesbury;Québec;Canada;G3C1W1;;;1;47.022608;-71.384063;;
395540416;395544587;7;Exploitation;Operations;1;620, chemin du Lac-des-Piles;Shawinigan;Québec;Canada;G9T0B5;;;1;46.643674;-72.805554;;
395540426;395544589;7;Exploitation;Operations;1;1050, chemin du Hibou;Notre-Dame-de-la-Merci;Québec;Canada;J0T2A0;;;1;46.22578;-74.048556;;
395540436;395544591;7;Exploitation;Operations;1;5260, sentier Bourget;Saguenay;Québec;Canada;G7B0B6;;;1;48.290349;-70.9223;;
395540446;395544593;7;Exploitation;Operations;1;872, rue du Couvent;Montréal;Québec;Canada;H4C2R6;;;1;45.479447;-73.587655;;
395540458;395544595;7;Exploitation;Operations;1;65, rue Bruno-Dandenault;Sherbrooke;Québec;Canada;J1G2J2;;;1;45.404939;-71.882797;;
395540468;395544597;7;Exploitation;Operations;1;312, route 132 Ouest;Percé;Québec;Canada;G0C2L0;;;1;48.512454;-64.22129;;
395540478;395544599;7;Exploitation;Operations;1;291, rue Principale Est;Farnham;Québec;Canada;J2N1L5;;;1;45.284219;-72.976917;;
395540488;395544601;7;Exploitation;Operations;1;573, rue Grenier Sud;Chertsey;Québec;Canada;J0K3K0;;;1;46.147578;-73.907566;;
395540508;395544605;7;Exploitation;Operations;1;2326, chemin Sainte-Foy;Québec;Québec;Canada;G1V1S5;;;1;46.786736;-71.279251;;
395540518;395544607;7;Exploitation;Operations;1;1, rue du Parc;Baie-Saint-Paul;Québec;Canada;G3Z3B6;;;1;47.446547;-70.437337;;
395540528;395544609;7;Exploitation;Operations;1;330, 33e Avenue;Mandeville;Québec;Canada;J0K1L0;;;1;46.345653;-73.376224;;
395540538;395544611;7;Exploitation;Operations;1;1495, avenue Émard;Montréal;Québec;Canada;H4E2C3;;;1;45.454786;-73.584524;;
395540559;395544615;7;Exploitation;Operations;1;8078, chemin Royal;Sainte-Pétronille;Québec;Canada;G0A4C0;;;1;46.8511;-71.113821;;
395540569;395544617;7;Exploitation;Operations;1;1-6084, rue Sherbrooke Ouest;Montréal;Québec;Canada;H4A1Y1;;;1;45.467794;-73.620937;;
